dataset,series,detector,raw,detrended,ma100,detrended_ma100
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,tirex_resid,0.008660614291160766,0.00854737851824174,0.008590235683669541,0.00825096478562279
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,chronos_base_resid,0.00712831102540751,0.007052023008311634,0.005962408913596727,0.005821247332342495
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,chronos_small_resid,0.006619011282934488,0.0065670820362110725,0.005191362294257809,0.005114714635569841
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,knn,0.049182602269895695,0.049135497778601656,0.056410644724821615,0.056429513116831864
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,lof,0.0290458683937171,0.028957317141312076,0.035430538534552324,0.035536828865717615
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,ae,0.005135946898694663,0.005133911065888647,0.004971379498739085,0.00497066959690306
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,iforest,0.007807941824053593,0.00783316128882764,0.008197194219437265,0.008193407734581583
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,timesfm_resid,0.024891493185356668,0.02468147492835846,0.060712312876692376,0.06306911610111271
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,tirex_resid,0.022696163929848433,0.022669435750622642,0.04848838796717686,0.05178173173533362
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,chronos_base_resid,0.01626354315260453,0.016069267100227876,0.055497879570946436,0.059301550331172626
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,chronos_small_resid,0.013441555410597534,0.013279602106784739,0.046497612728680006,0.04559616696427461
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,knn,0.1770432865571745,0.17696777567420097,0.18824686056963696,0.1882712820531008
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,lof,0.15615531754290546,0.15580768115302968,0.18029372586174114,0.18039643481704848
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,ae,0.13420300442154778,0.13430455504894612,0.13753149661378494,0.1375468360087822
ucr,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,iforest,0.059972914400561086,0.06001169062856988,0.06019006289327708,0.06019044914586452
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,timesfm_resid,0.002272585655597645,0.0022864509564105543,0.0022052831778029292,0.002216329795541784
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,tirex_resid,0.003183449721394801,0.002602370568869468,0.0024266708629008564,0.002914632553947686
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,chronos_base_resid,0.002715118435401625,0.002612810268437537,0.0025023892935893497,0.0024807635126008064
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,chronos_small_resid,0.002680112425942728,0.0025813206316398,0.002394994826848163,0.0024173148152485035
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,knn,0.008610437898589764,0.008842926225095863,0.010166161575183713,0.010288704100146139
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,lof,0.009789243239367224,0.010223843840160275,0.009097682594854684,0.009297241777475929
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,ae,0.0023550216845070167,0.0022673036159447492,0.0021882838484487935,0.002125129947964991
ucr,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,iforest,0.0027306319652177953,0.002647176219898497,0.002717227015230195,0.0026520967702270332
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,timesfm_resid,0.005540672552197523,0.0056119763583981925,0.026457389669692223,0.025750749834185165
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,tirex_resid,0.0021661699567303936,0.0022923205493427957,0.002967374327641049,0.003305919381774175
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,chronos_base_resid,0.003270713213335585,0.0037145486916942048,0.012474948695441006,0.016549386877930415
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,chronos_small_resid,0.0027073029301512806,0.0028559586117010965,0.006545167693360425,0.00822572066021154
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,knn,0.015127207763687648,0.015127630561010416,0.01669232330134632,0.016693115091441807
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,lof,0.00930148247905897,0.009295366723916818,0.010438119193615508,0.010442420208982704
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,ae,0.01142404026272581,0.011426080270066898,0.013177562114638084,0.013171751546182768
ucr,244_UCR_Anomaly_tilt12754table_100013_104630_104890,iforest,0.001769046730744518,0.0017707796495141067,0.001608068229764743,0.0016080845816095596
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,timesfm_resid,0.0026600423126087003,0.002392024544411853,0.005845550908633519,0.004451398619943958
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,tirex_resid,0.002073632277884066,0.001594098138769374,0.0034202459022355724,0.002238216080913501
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,chronos_base_resid,0.0011523091936899857,0.0011247539547212118,0.0013019794299103642,0.0013680973677595216
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,chronos_small_resid,0.000979316766085331,0.0009026747109790669,0.0009037329503518894,0.000778114048753373
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,knn,0.006024053436806066,0.006029413465698993,0.00672824228689933,0.006749234469240651
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,lof,0.05002182201809703,0.0499835543021767,0.0678684671281893,0.0675873714014524
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,ae,0.0048289585519442615,0.004809651459067338,0.004717511121818077,0.0047148169568812055
ucr,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,iforest,0.0015900559529246796,0.0015931141557525728,0.0017928690661002137,0.001807092068605525
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,timesfm_resid,0.0074137164402852465,0.007032332017586857,0.01898502730220741,0.021066664860595503
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,tirex_resid,0.005722359694910825,0.0048587737567448806,0.009769823657936074,0.010603986624876782
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,chronos_base_resid,0.005314023127245983,0.004321184003736878,0.007222760704671704,0.007411370835295718
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,chronos_small_resid,0.004797862446681043,0.0038705696862201436,0.008916187025894804,0.009126718423958298
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,knn,0.11381933853196913,0.11910681379692531,0.1090295880681402,0.11269920277073253
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,lof,0.03168174819909948,0.03432280492252433,0.04073998985544124,0.037102699045589486
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,ae,0.005275625716427644,0.005330656653913567,0.008714238804770725,0.008514967661874172
ucr,250_UCR_Anomaly_weallwalk_2951_7290_7296,iforest,0.07607942680020652,0.08945460870590555,0.04447555335951597,0.04375343076876847
nasa,A-1,timesfm_resid,0.014033117838248817,0.013976620685044648,0.013180292099115715,0.013096587978940089
nasa,A-1,tirex_resid,0.015479833107622236,0.015626073226000903,0.015002060694185575,0.014941294810454638
nasa,A-1,chronos_base_resid,0.016852854947622974,0.016261720165636696,0.012964161536260198,0.013299943446954347
nasa,A-1,chronos_small_resid,0.01707042763174132,0.0169068973897332,0.01934491716847442,0.018654704588036506
nasa,A-1,knn,0.014735351957178205,0.014823070764287563,0.01511384415421551,0.015074202283497179
nasa,A-1,lof,0.012341080937559888,0.012349869130676348,0.013362103141652822,0.013561183425530214
nasa,A-1,ae,0.5067440220376503,0.501385511638835,0.6882334575041855,0.6770903375723937
nasa,A-1,iforest,0.009940060059862282,0.009933448778131685,0.01088317174258117,0.010946458758575002
nasa,A-2,timesfm_resid,0.021991399053797288,0.021986847755960076,0.013244658244245217,0.01413795819896275
nasa,A-2,tirex_resid,0.02824535604443544,0.02763750245568118,0.015712253913636225,0.01583378939964032
nasa,A-2,chronos_base_resid,0.019644490949590962,0.019771482994894354,0.013246251734163682,0.014480957695315917
nasa,A-2,chronos_small_resid,0.01800636450777273,0.01827639751831721,0.012932504538993823,0.013872974402170769
nasa,A-2,knn,0.012008770344295941,0.012016781327347455,0.011895356675118075,0.011871922684861827
nasa,A-2,lof,0.01245483721497544,0.01209266297616805,0.01185342537615736,0.011757249837347158
nasa,A-2,ae,0.012854665424768947,0.012476877324722774,0.012958958141100083,0.012861999853601489
nasa,A-2,iforest,0.012877152133501853,0.012689949311640763,0.012373709606838475,0.01235188022336639
nasa,A-3,timesfm_resid,0.03669743020747511,0.03592340636243907,0.027184762800706207,0.024651055188591404
nasa,A-3,tirex_resid,0.043615505446665884,0.04342373446173847,0.03302357348103342,0.03127008466085585
nasa,A-3,chronos_base_resid,0.042382271802045346,0.03751502219547336,0.027967820259567726,0.026071797736492822
nasa,A-3,chronos_small_resid,0.03493581157685026,0.03475041089928198,0.02822196027726567,0.026313337082024674
nasa,A-3,knn,0.0204327318939774,0.02044709409891452,0.020371702342630752,0.0203720979349507
nasa,A-3,lof,0.022187258040475083,0.021415228180939973,0.020632293340871723,0.02064021777137705
nasa,A-3,ae,0.03154517603290589,0.03160872351311901,0.03587872549175213,0.03590677469912883
nasa,A-3,iforest,0.02329705158981443,0.02279069680749454,0.022401350867242435,0.0223676528359547
nasa,A-4,timesfm_resid,0.02271474132476515,0.023838702118067805,0.01487527865451655,0.017372567480519137
nasa,A-4,tirex_resid,0.021977032848561485,0.028670944537104063,0.016614637288701876,0.018889790431274894
nasa,A-4,chronos_base_resid,0.023570925165974192,0.02413505436784602,0.016978094546669553,0.018719338761951424
nasa,A-4,chronos_small_resid,0.021667801626481978,0.02862446543567363,0.015059941013037974,0.01683356507239039
nasa,A-4,knn,0.012288585195435561,0.0123351848792651,0.011952886580418475,0.01196679834786245
nasa,A-4,lof,0.013303525678659498,0.012948516770037154,0.012325662094979904,0.012319190555216806
nasa,A-4,ae,0.014497147321111443,0.014145255477079684,0.013863343534905924,0.013890209605368511
nasa,A-4,iforest,0.013909205391409423,0.013649048187358409,0.013552594729109673,0.013497583090641845
nasa,A-5,timesfm_resid,0.1400225920941548,0.11218481977829894,0.1587046415728986,0.164277559126503
nasa,A-5,tirex_resid,0.23393461266392193,0.23478681764781176,0.1877085508510414,0.19063354152072332
nasa,A-5,chronos_base_resid,0.10241706095563652,0.10354409644558657,0.14414013711646964,0.14747041221426754
nasa,A-5,chronos_small_resid,0.10767933412436921,0.10841949302505538,0.1465956377262972,0.15266330639642745
nasa,A-5,knn,0.02698229657854202,0.02836906167537922,0.02316094785253277,0.02313078915657154
nasa,A-5,lof,0.016304347826086956,0.016304347826086956,0.016655780535597648,0.016655780535597648
nasa,A-5,ae,0.032037658352360276,0.03339864624668183,0.023020019545409186,0.022984515108365973
nasa,A-5,iforest,0.024615719195138438,0.024668912598986348,0.024867893785173904,0.024872116192717623
nasa,A-6,timesfm_resid,0.06041470783314652,0.06046614824086054,0.08719792995068062,0.08856259449433496
nasa,A-6,tirex_resid,0.025036398668822527,0.026029484844478444,0.0989547977393281,0.09805133229259619
nasa,A-6,chronos_base_resid,0.012373962080395087,0.011948403961920987,0.013808130604258569,0.015005025964214005
nasa,A-6,chronos_small_resid,0.012723987614283899,0.012427293521424321,0.014493415400463398,0.013357022512586188
nasa,A-6,knn,0.9200430717048735,0.9206539503881738,0.799964212026162,0.7999642120261619
nasa,A-6,lof,0.9003764690321974,0.8891919607487071,0.7492717674101521,0.7438307156513242
nasa,A-6,ae,0.946941558741025,0.9475030827192983,0.9158930330404265,0.9135006132068184
nasa,A-6,iforest,0.010649719515571358,0.012953576983453868,0.011342665366106376,0.014317964522526599
nasa,A-7,timesfm_resid,0.17078472210406018,0.17739314511611265,0.16188664818619886,0.16190231642457334
nasa,A-7,tirex_resid,0.2227930288423266,0.22318658752482778,0.18144820023663283,0.1666461038690069
nasa,A-7,chronos_base_resid,0.2509563814338821,0.24967019140134514,0.2451522984438363,0.24540992575168677
nasa,A-7,chronos_small_resid,0.2574633395279406,0.2551301027074293,0.2873982318629416,0.2897312255020378
nasa,A-7,knn,0.49250095736835353,0.4035457641524365,0.4752240144736945,0.47316956085739437
nasa,A-7,lof,0.2958393142949346,0.26426235291039835,0.28160405274737044,0.25210839784776307
nasa,A-7,ae,0.1674394374254446,0.19748486906233714,0.1658874264347228,0.16643801305958728
nasa,A-7,iforest,0.17820362830730754,0.16538524621992473,0.16513763490995542,0.1651288749201594
nasa,A-8,timesfm_resid,0.39853298476629573,0.3956788470316139,0.32844781941281265,0.3294406500107707
nasa,A-8,tirex_resid,0.4017567156808079,0.40169054273199034,0.3379664829918998,0.3405243459239249
nasa,A-8,chronos_base_resid,0.3772784435305594,0.376804415625423,0.3135069844086513,0.3134451316480524
nasa,A-8,chronos_small_resid,0.3690549296981303,0.367532250757302,0.3061073965841104,0.30594649795214424
nasa,A-8,knn,0.28313036011392345,0.28312148821536937,0.2831426935976825,0.28313017184765077
nasa,A-8,lof,0.2831303601139234,0.28313209665639916,0.28307279562406784,0.28306469930873623
nasa,A-8,ae,0.5415174438164954,0.5413319804973595,0.5334494758436799,0.5334706902708698
nasa,A-8,iforest,0.377200593069482,0.369899886766512,0.36838362899526944,0.3682137482708641
nasa,A-9,timesfm_resid,0.36187051904862266,0.3598112413915356,0.3614490607799116,0.3634326674392448
nasa,A-9,tirex_resid,0.35609229631313466,0.3581176083924395,0.36383451062068234,0.36418840594429136
nasa,A-9,chronos_base_resid,0.3424378029763587,0.347489444150862,0.33224765765375674,0.3371388315895417
nasa,A-9,chronos_small_resid,0.33324873398386856,0.34264104564002795,0.31174447900644875,0.3130305833365522
nasa,A-9,knn,0.5464405416858624,0.5454011654938163,0.5350857976871755,0.5350571169484679
nasa,A-9,lof,0.5465708139843977,0.5461139857059798,0.5352883186542119,0.5352853963691391
nasa,A-9,ae,0.5463771050736399,0.5463480866958461,0.5359052720589991,0.5359009155556056
nasa,A-9,iforest,0.2838954299399799,0.2822369977990013,0.28320092999031654,0.283160567757656
nasa,B-1,timesfm_resid,0.01323968175037295,0.01323968175037295,0.01323968175037295,0.01323968175037295
nasa,B-1,tirex_resid,0.010664255974968596,0.01067315143836986,0.01073937104440687,0.010871499762382868
nasa,B-1,chronos_base_resid,0.010551802492872419,0.010738136237178847,0.011217869547872898,0.010872786212749218
nasa,B-1,chronos_small_resid,0.01062687251932537,0.01071043974788357,0.011204507527229991,0.01101948579147265
nasa,B-1,knn,0.022991909033945816,0.022927462259004768,0.021477513340096815,0.021477513340096815
nasa,B-1,lof,0.022998610899754746,0.022917491482046817,0.02150271149285749,0.021492193453252845
nasa,B-1,ae,0.02351874700505047,0.023033718557965148,0.022065019547102813,0.021718465739271026
nasa,B-1,iforest,0.01323968175037295,0.011077833554615328,0.01331547200567221,0.01175128202132291
nasa,C-1,timesfm_resid,0.25022867842225205,0.23973734477982625,0.19215530747562096,0.19861250494163046
nasa,C-1,tirex_resid,0.25137188858615844,0.23501579201684178,0.19131715691504247,0.19768883404926121
nasa,C-1,chronos_base_resid,0.25871107731308357,0.23251690984770115,0.19239217949379644,0.19917304026458862
nasa,C-1,chronos_small_resid,0.2755898447789604,0.23477248215562296,0.1928252825701564,0.19848165294340853
nasa,C-1,knn,0.20124935877374667,0.20089396890201974,0.21070576753174602,0.21067875437777628
nasa,C-1,lof,0.19628360909984865,0.19606002375534062,0.20333704898012672,0.20324674560527498
nasa,C-1,ae,0.5391630798913549,0.5416676386847552,0.584520960227402,0.5841163379265517
nasa,C-1,iforest,0.2226797955917511,0.22082519875927908,0.21831838786509328,0.21835314698789254
nasa,C-2,timesfm_resid,0.13831031590012638,0.13980300569543833,0.1253820339561761,0.13752995429477388
nasa,C-2,tirex_resid,0.19357959790302898,0.16791800064427442,0.12690626143560585,0.14445337787413262
nasa,C-2,chronos_base_resid,0.2414722177322382,0.1930015509520926,0.12758502953762732,0.14252380282181745
nasa,C-2,chronos_small_resid,0.22291276571156537,0.16775680673617344,0.1271636877595064,0.13977998637132333
nasa,C-2,knn,0.680347992784584,0.6809114966455094,0.6918033830781749,0.6918047523134971
nasa,C-2,lof,0.6804969241207779,0.6810814882179634,0.6914534212306289,0.6914424503772018
nasa,C-2,ae,0.6826118218678838,0.683752222938057,0.693232143066955,0.6931098759830211
nasa,C-2,iforest,0.12452392262813985,0.12369157759881426,0.14916784923744975,0.14903517877533934
nasa,D-11,timesfm_resid,0.08487105308730504,0.09188877244908566,0.1879542074574198,0.1834390826467523
nasa,D-11,tirex_resid,0.1018655704987591,0.09058092355647815,0.16516078332019718,0.1668169895007523
nasa,D-11,chronos_base_resid,0.13435818639589778,0.09632964627734121,0.19004481789626892,0.18701273314168465
nasa,D-11,chronos_small_resid,0.12439213551434108,0.0929359220043183,0.1722579126168816,0.18102477875284653
nasa,D-11,knn,0.10155501570256252,0.10164877873958521,0.09444359993046916,0.09422723961401147
nasa,D-11,lof,0.10191675611790171,0.10188806703587584,0.0947028584683921,0.09468474319682166
nasa,D-11,ae,0.10190826804722747,0.10233576186423146,0.09539711622478672,0.0953043925092256
nasa,D-11,iforest,0.012666573375632269,0.012709471435059395,0.013162965106704227,0.01316496700729905
nasa,D-12,timesfm_resid,0.35236170750189444,0.35236170750189444,0.35236170750189444,0.35236170750189444
nasa,D-12,tirex_resid,0.286843760809525,0.2874663046715984,0.28027795319896454,0.28032150978141335
nasa,D-12,chronos_base_resid,0.29003205159395096,0.2881675514957316,0.28155317066485075,0.28178475757954624
nasa,D-12,chronos_small_resid,0.2864459244483811,0.2852381449474276,0.2800275721968601,0.28035667303021494
nasa,D-12,knn,0.9035649271575721,0.9101279978807322,0.9090368008299715,0.9176080467066507
nasa,D-12,lof,0.9035712659872053,0.9101279978807322,0.9090390817719541,0.9176080467066507
nasa,D-12,ae,0.9022134207316952,0.909574775107576,0.9068531299494679,0.915648711230471
nasa,D-12,iforest,0.35236170750189444,0.35236170750189444,0.35057816664721514,0.35057816664721514
nasa,D-13,timesfm_resid,0.03151507242594284,0.03151507242594284,0.03151507242594284,0.03151507242594284
nasa,D-13,tirex_resid,0.023586238841070375,0.023596967797840245,0.023591131396971374,0.023565400422687868
nasa,D-13,chronos_base_resid,0.023728903265443135,0.023628591366527445,0.023438338885411598,0.023357121568290555
nasa,D-13,chronos_small_resid,0.02376925219552304,0.02363820905904201,0.025182202227509012,0.024542841533013487
nasa,D-13,knn,0.04352151546647673,0.04348013657056074,0.04303115465796542,0.04301465022949111
nasa,D-13,lof,0.04352161734775396,0.043649116244147794,0.04303115465796542,0.043090693798765574
nasa,D-13,ae,0.04387939828477437,0.04389170937262184,0.04401274530004666,0.04408527100319322
nasa,D-13,iforest,0.03151507242594284,0.03151507242594284,0.03192755156002115,0.03192755156002115
nasa,D-14,timesfm_resid,0.15863533786364464,0.15052504103082204,0.1417094552388956,0.1821138373329949
nasa,D-14,tirex_resid,0.18545448319087093,0.1689791758364566,0.1439149262811533,0.1823888376554642
nasa,D-14,chronos_base_resid,0.16687655662583895,0.15217052051151464,0.14924878188890633,0.18004103662387044
nasa,D-14,chronos_small_resid,0.22292816405450594,0.1704946857238377,0.15119663054269433,0.18470624415922024
nasa,D-14,knn,0.8911416661002758,0.8912025091581072,0.8839575856435635,0.8834411237275308
nasa,D-14,lof,0.8505351766369228,0.852038437948555,0.7815087046836129,0.7815616690152557
nasa,D-14,ae,0.9587264607560381,0.9587173462962986,0.9506746125007236,0.9508134100236634
nasa,D-14,iforest,0.07185392047079182,0.07059162506530646,0.07207394152228103,0.07205432839985254
nasa,D-15,timesfm_resid,0.37221704728408245,0.3732870057984463,0.4682508593823291,0.507565259748337
nasa,D-15,tirex_resid,0.390935206493373,0.3834402501623324,0.47518081744617746,0.518072586804498
nasa,D-15,chronos_base_resid,0.39045237467929184,0.37094350867896875,0.4704707108533185,0.51434217396232
nasa,D-15,chronos_small_resid,0.3942566825712567,0.372898789272934,0.4747731809006773,0.5150952028763343
nasa,D-15,knn,0.554544636430579,0.5550237016512278,0.6339454355013,0.6340103229119856
nasa,D-15,lof,0.5431824171695588,0.5432708694125169,0.6070473569852033,0.6070190853482238
nasa,D-15,ae,0.5026290895859991,0.5060723467659864,0.5092296406306479,0.5092802704242583
nasa,D-15,iforest,0.5856933637709718,0.5843307548753673,0.6159769346681825,0.6160770020405467
nasa,D-16,timesfm_resid,0.30038701913167953,0.3096879068895989,0.2724492915258602,0.2517666132457295
nasa,D-16,tirex_resid,0.3860010452626623,0.3655077509316418,0.2815673915397327,0.25859767585383175
nasa,D-16,chronos_base_resid,0.30342000086730525,0.32740773092671316,0.2733302399144888,0.25475286435187694
nasa,D-16,chronos_small_resid,0.2773876149401897,0.30717314611672697,0.27004143880125414,0.2533986028175683
nasa,D-16,knn,0.23672502472876805,0.23651913280335518,0.2417220488690462,0.24172522537202895
nasa,D-16,lof,0.26735082868549576,0.2629394773087185,0.25633948368087206,0.2563448901160015
nasa,D-16,ae,0.4245351265415598,0.4229579132197133,0.4398566657517534,0.4405033995847538
nasa,D-16,iforest,0.36949872294547215,0.3693042813912518,0.3750898139872241,0.3750538518910158
nasa,D-1,timesfm_resid,0.23601623751704015,0.23628332403764707,0.24295880939878625,0.24092093728297312
nasa,D-1,tirex_resid,0.23602536921723766,0.23616553769977958,0.23912511877537218,0.24026015586896968
nasa,D-1,chronos_base_resid,0.2362492205676826,0.23552273252284178,0.23561953001234645,0.23613352321889422
nasa,D-1,chronos_small_resid,0.235636888237161,0.2351984637673094,0.23729754967854685,0.23749717956291516
nasa,D-1,knn,0.26684252160156996,0.26690343557722807,0.27341121211275193,0.2733958902629395
nasa,D-1,lof,0.3701061477201092,0.2636311274193821,0.3721016672946549,0.2707497605163581
nasa,D-1,ae,0.5001618305027871,0.500080786305646,0.44901049299302453,0.4490409443216705
nasa,D-1,iforest,0.35945619462600253,0.250574984121834,0.3568105015780795,0.25343322873032453
nasa,D-2,timesfm_resid,0.4978814156650432,0.49769201354561743,0.45325439096082737,0.45084891609610145
nasa,D-2,tirex_resid,0.49147704376745527,0.491407828958859,0.4442798551669138,0.4417099746358448
nasa,D-2,chronos_base_resid,0.4922557944107049,0.4895588294640255,0.45829785611129237,0.4552415161202465
nasa,D-2,chronos_small_resid,0.5027906076816495,0.5033055183069269,0.47803263785400774,0.4720018785495816
nasa,D-2,knn,0.9737491371087892,0.9737491845673969,0.9738529128334993,0.9738515224401787
nasa,D-2,lof,0.9720347632315616,0.972075543159469,0.9722417719537457,0.9722432802470096
nasa,D-2,ae,0.9744534181199034,0.9744463220688899,0.9788368029125736,0.9788387651389522
nasa,D-2,iforest,0.44935283294696104,0.449375427677138,0.44974437470352713,0.44971873448665844
nasa,D-3,timesfm_resid,0.38736406496976605,0.388133656511333,0.33277247323204573,0.3385092323368129
nasa,D-3,tirex_resid,0.39106529362960146,0.3890854811004399,0.3473269452122845,0.34636463340655355
nasa,D-3,chronos_base_resid,0.3652451971422749,0.36387769116469176,0.3390308840462337,0.34120133159830307
nasa,D-3,chronos_small_resid,0.3707249234104989,0.36968470111773294,0.33764484651011395,0.3375053201100313
nasa,D-3,knn,0.3465644539060123,0.34661564619604124,0.3429951329839511,0.34301974804931834
nasa,D-3,lof,0.3223675025960101,0.32214170633621514,0.32084137117513956,0.32089950957377833
nasa,D-3,ae,0.4590498408338855,0.45909845587428727,0.4108005324595812,0.41074023376177654
nasa,D-3,iforest,0.4541891900013455,0.45386580599183096,0.4581742803824437,0.4581929963554577
nasa,D-4,timesfm_resid,0.38550368705909366,0.38316660200221253,0.33866994033315023,0.3289809397312451
nasa,D-4,tirex_resid,0.3853689407134441,0.38194239951672154,0.35462525578307325,0.3443364967243945
nasa,D-4,chronos_base_resid,0.3839314697039172,0.38169041311918855,0.35942485684941555,0.35057874282038304
nasa,D-4,chronos_small_resid,0.38581077205261527,0.38442603534579484,0.3573876337727155,0.3531778047269281
nasa,D-4,knn,0.3303588163194711,0.3303288880608042,0.32403178013245126,0.3240323827323021
nasa,D-4,lof,0.3270992569849838,0.32668829580547054,0.3216893790551453,0.32169057070756885
nasa,D-4,ae,0.3516912440975319,0.3517659997942959,0.31900812943750323,0.319012398405243
nasa,D-4,iforest,0.5852975015814126,0.5848902495770838,0.5964103006430994,0.5962891770343616
nasa,D-5,timesfm_resid,0.01444624542695402,0.014696463641264298,0.03961913513238618,0.04885769849787237
nasa,D-5,tirex_resid,0.01362586165801793,0.013572390641812147,0.03371838368388261,0.037698320389093286
nasa,D-5,chronos_base_resid,0.04123860376153206,0.016968432696236498,0.03624083774170686,0.03991893705080002
nasa,D-5,chronos_small_resid,0.023651728005285238,0.02020796722418189,0.0839151545533966,0.09967496986766422
nasa,D-5,knn,0.0478221981025434,0.047409705489503254,0.04117027106211057,0.04064867946473964
nasa,D-5,lof,0.06078989168037262,0.06069633136644052,0.05717419625731756,0.05684616839601642
nasa,D-5,ae,0.015013103205800007,0.014663779651774324,0.01160457768727064,0.011542743103308266
nasa,D-5,iforest,0.08947094887274154,0.08842078114717064,0.08102117022634958,0.08150442752870507
nasa,D-6,timesfm_resid,0.020619857456769516,0.01948399558445935,0.17247459781405422,0.14901700175479426
nasa,D-6,tirex_resid,0.02047902960872859,0.018729640114858913,0.1515253118298065,0.12517254411153464
nasa,D-6,chronos_base_resid,0.02151179934633111,0.021932101460973345,0.17203702210898145,0.14100469401128637
nasa,D-6,chronos_small_resid,0.026657951431428645,0.026087809604644668,0.5062256274335554,0.5454993714027179
nasa,D-6,knn,0.07676192256726283,0.07515957955702413,0.05652013476272329,0.0564151210613073
nasa,D-6,lof,0.12330839880539066,0.12375188610034298,0.10846864194065499,0.10814058829549415
nasa,D-6,ae,0.016991697068404372,0.016932124891314633,0.014449353191427327,0.014444316045445577
nasa,D-6,iforest,0.17994436574321548,0.18032529187815455,0.1894832009806392,0.1905032605550232
nasa,D-7,timesfm_resid,0.36906320100210893,0.37155632889424983,0.382494938724816,0.3789851277396447
nasa,D-7,tirex_resid,0.3719368916961341,0.37081079530276495,0.38851979989947694,0.3783437381976079
nasa,D-7,chronos_base_resid,0.3877251531015951,0.38589290164646006,0.38622276366859964,0.3771813741258603
nasa,D-7,chronos_small_resid,0.38683869698186163,0.38398902041660465,0.3899230002081904,0.3807545305171144
nasa,D-7,knn,0.8939644191358316,0.8936118770586878,0.9013486837929107,0.9013272439064872
nasa,D-7,lof,0.8933251917846401,0.8930672016921828,0.8991408524326616,0.8991232579171375
nasa,D-7,ae,0.9885427520746808,0.9885297723442406,0.9902631525367339,0.9902651857035855
nasa,D-7,iforest,0.3706936635283147,0.37056896665092276,0.3742714941304898,0.3742618092309956
nasa,D-8,timesfm_resid,0.009715519431038861,0.009715519431038861,0.009715519431038861,0.009715519431038861
nasa,D-8,tirex_resid,0.008014696391286397,0.008064778751285195,0.008074755915748227,0.00809669485343853
nasa,D-8,chronos_base_resid,0.008027781994816314,0.008086763910935959,0.00825554538828573,0.008044487516631374
nasa,D-8,chronos_small_resid,0.008009038438344178,0.00807720356577777,0.008178757932638631,0.007975668246663502
nasa,D-8,knn,0.10201124667979652,0.101210376387544,0.10182792954641992,0.10112352933679995
nasa,D-8,lof,0.1020809593374884,0.10032497566275557,0.10182792954641992,0.1003415774798513
nasa,D-8,ae,0.27114958828286845,0.27554080634901607,0.26446454625189453,0.26377295289495584
nasa,D-8,iforest,0.009715519431038861,0.008484208634554269,0.009792626728110598,0.008878776412203901
nasa,D-9,timesfm_resid,0.16276518533741413,0.16271332302539981,0.15994559101359493,0.15988214785855137
