detector,series,forecast_err_normal,sep_ratio,effect,vus_pr
knn,ucr/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,0.801796,5.3622,8.3453,0.8733
knn,ucr/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,0.905544,1.4445,2.2393,0.0817
knn,ucr/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,0.614613,1.4875,2.3213,0.3377
knn,ucr/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,0.549977,4.0201,11.8406,0.8825
knn,ucr/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370,0.485194,3.8482,8.1798,0.7257
knn,ucr/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974,0.672524,1.3673,2.3542,0.4554
knn,ucr/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260,8.3738,2.6029,9.6419,0.4661
knn,ucr/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,8.35567,1.5512,3.5033,0.2577
knn,ucr/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,8.22331,1.5519,3.3628,0.3265
knn,ucr/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,1.92049,2.3592,2.9646,0.6609
knn,ucr/153_UCR_Anomaly_PowerDemand2_14000_23357_23717,1.65854,1.3526,1.7022,0.1447
knn,ucr/155_UCR_Anomaly_PowerDemand4_18000_24005_24077,1.50629,2.3156,6.3878,0.8215
knn,ucr/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,1.5442,1.1978,1.2578,0.2680
knn,ucr/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,1.59187,3.5751,9.2130,0.4625
knn,ucr/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,5.44103,0.8015,-1.0518,0.0370
knn,ucr/163_UCR_Anomaly_apneaecg2_10000_20950_21100,6.50382,6.4014,13.2019,0.7516
knn,ucr/165_UCR_Anomaly_apneaecg4_6000_16000_16100,7.38865,1.0632,0.1343,0.0065
knn,ucr/167_UCR_Anomaly_gait1_20000_38500_38800,0.238483,2.6236,4.5857,0.2479
knn,ucr/169_UCR_Anomaly_gait3_24500_59900_60500,0.220681,1.3040,0.8965,0.0440
knn,ucr/171_UCR_Anomaly_gaitHunt2_18500_31200_31850,0.258473,2.8173,4.7923,0.4268
knn,ucr/173_UCR_Anomaly_insectEPG1_3000_7000_7030,0.988046,1.2632,1.4053,0.0339
knn,ucr/175_UCR_Anomaly_insectEPG3_5200_7000_7050,0.935859,1.0801,0.4110,0.0279
knn,ucr/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,2.25241,27.4920,29.1680,0.6947
knn,ucr/181_UCR_Anomaly_park3m_60000_72150_72495,0.144738,4.8254,9.7895,0.6604
knn,ucr/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,5.11884,0.9414,-0.1735,0.0169
knn,ucr/191_UCR_Anomaly_resperation9_38000_143411_143511,0.312996,3.3288,5.1174,0.0743
knn,ucr/193_UCR_Anomaly_s20101m_10000_35774_35874,3.57557,2.5217,6.9692,0.6877
knn,ucr/195_UCR_Anomaly_sel840mECG1_17000_51370_51740,4.05818,1.4486,1.6333,0.1113
knn,ucr/197_UCR_Anomaly_tiltAPB1_100000_114283_114350,1.10568,3.2369,8.1459,0.4496
knn,ucr/199_UCR_Anomaly_tiltAPB3_40000_114000_114370,1.92015,1.4192,0.5289,0.0078
knn,ucr/201_UCR_Anomaly_CHARISfive_10000_17001_17016,1.56665,2.4469,4.2174,0.1888
knn,ucr/203_UCR_Anomaly_CHARISfive_10500_10995_11028,10.5975,1.1442,0.6329,0.0027
knn,ucr/205_UCR_Anomaly_CHARISfive_9812_28995_29085,1.62557,0.9717,-0.1706,0.0041
knn,ucr/207_UCR_Anomaly_CHARISten_3165_26929_26989,1.71279,2.0546,1.6067,0.0254
knn,ucr/209_UCR_Anomaly_Fantasia_19000_26970_27270,3.99092,1.5948,1.7082,0.0542
knn,ucr/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336,1.00536,0.8761,-0.7243,0.0012
knn,ucr/213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370,1.42021,3.9879,4.6406,0.0436
knn,ucr/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,0.869775,1.9415,1.2679,0.0238
knn,ucr/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370,2.0953,1.3758,0.4656,0.0044
knn,ucr/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852,1.42336,4.1238,4.9332,0.0422
knn,ucr/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852,0.899697,2.0996,1.5473,0.0522
knn,ucr/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700,10.9417,1.2243,0.2318,0.0085
knn,ucr/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,8.88584,4.1084,3.1185,0.0426
knn,ucr/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100,6.066,2.2697,4.7424,0.2316
knn,ucr/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,5.9251,2.1962,2.7798,0.0085
knn,ucr/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,7.13846,1.5064,1.5662,0.0492
knn,ucr/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,3.39792,3.2217,3.0761,0.1770
knn,ucr/239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514,0.189654,35.9122,6.1212,0.0198
knn,ucr/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100,0.0244715,4.6936,0.6511,0.0088
knn,ucr/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400,0.777392,4.3846,4.5499,0.0286
knn,ucr/245_UCR_Anomaly_tilt12754table_100211_270800_271070,1.28431,3.0826,3.7897,0.0558
knn,ucr/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,1.66544,2.6134,1.8872,0.0060
knn,ucr/249_UCR_Anomaly_weallwalk_2753_8285_8315,10.93,1.1673,0.6103,0.0111
knn,nasa/E-2,9.08761,1.0217,0.1145,0.1004
knn,nasa/S-1,31.924,1.3327,12.3407,0.0512
knn,nasa/E-4,15.3473,0.6162,-67.1721,0.2592
knn,nasa/E-7,7.40686,9.3267,27.3676,0.0573
lof,nasa/E-9,1.04142,1.0453,0.6525,0.3223
lof,nasa/E-11,1.0272,1.3444,8.9909,0.7148
lof,nasa/E-13,1.0745,1.0168,0.2627,0.0527
lof,nasa/D-1,1.05838,0.9389,-1.0996,0.2617
lof,nasa/P-3,1.04977,0.9519,-0.6916,0.1471
lof,nasa/D-3,1.065,0.9814,-0.3250,0.3220
lof,nasa/A-2,1.07426,0.9310,-1.2844,0.0121
lof,nasa/A-4,1.07245,0.9395,-1.1621,0.0128
lof,nasa/G-2,1.07302,1.0599,1.2122,0.0327
lof,nasa/D-6,1.05435,1.1172,2.1104,0.1254
lof,nasa/F-1,0.991056,0.9844,-0.3722,0.0183
lof,nasa/G-3,1.04384,1.0350,0.7428,0.0195
lof,nasa/T-2,1.0007,0.9993,-1.5533,0.1883
lof,nasa/G-4,1.35868,26.2425,12.5316,0.2239
lof,nasa/D-11,1.62192,4.6314,6.6263,0.1019
lof,nasa/A-6,1.20513,1.4643,2.4548,0.9010
lof,nasa/A-8,6855.04,0.4220,-3.9653,0.2831
lof,nasa/F-3,1.03312,1.2652,4.2612,0.7546
lof,nasa/M-1,1.01447,1.0155,0.5028,0.7706
lof,nasa/S-2,1.00444,1.0399,1.6050,0.8376
lof,nasa/T-4,1.04409,0.9729,-0.7026,0.0299
lof,nasa/F-7,2.8275,0.6591,-1.0584,0.0868
lof,nasa/M-4,1.10493,0.9130,-1.6051,0.0997
lof,nasa/P-15,39.9879,1.1950,0.2494,0.0080
lof,nasa/C-2,1.44809,1.4597,1.9866,0.6805
lof,nasa/F-5,1.24128,0.9998,-0.0015,0.0596
lof,nasa/T-9,1.42446,1.4702,2.0176,0.8473
lof,nasa/T-8,1.02976,1.0524,1.5365,0.8094
lof,nasa/D-15,1.14049,1.0785,1.0127,0.5435
lof,nasa/M-7,1.0209,1.6027,9.8764,0.9555
lof,psm/psm,1.96173,1.2190,0.7205,0.5175
lof,smd/machine-1-2,11577.4,0.2273,-0.5368,0.0209
lof,smd/machine-1-4,1.26913,1.4847,2.3137,0.1944
lof,smd/machine-1-6,5695.8,0.7010,-0.1442,0.2838
lof,smd/machine-1-8,100.883,0.4457,-0.8598,0.0514
lof,smd/machine-2-2,397.428,0.4215,-1.5245,0.0993
lof,smd/machine-2-4,2.63433,2.1188,1.0929,0.4566
lof,smd/machine-2-6,46.3493,2.7118,0.4486,0.0823
lof,smd/machine-2-8,3.60566,57.4608,29.0927,0.8714
lof,smd/machine-3-1,2.0016,3.4442,9.4833,0.6168
lof,smd/machine-3-3,4.18849,1.6788,0.4546,0.1228
lof,smd/machine-3-5,15.8078,2.7512,1.8496,0.3390
lof,smd/machine-3-7,18.7123,3.1183,2.9663,0.2688
lof,smd/machine-3-9,2.74489,3.3344,5.8711,0.3281
lof,ucr/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900,1.20312,1.0430,0.1105,0.0180
lof,ucr/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600,1.00801,1.6034,18.9946,0.7515
lof,ucr/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,1.06649,1.1651,1.6845,0.0479
lof,ucr/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,1.05313,1.0440,0.5024,0.0554
lof,ucr/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,1.05541,1.2532,2.8136,0.2009
lof,ucr/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,1.06361,1.3704,1.8994,0.0798
lof,ucr/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,1.02895,1.7623,13.8284,0.6424
lof,ucr/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,1.23173,2.2740,14.8713,0.8262
lof,ucr/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,1.02818,1.7006,15.5110,0.7319
lof,ucr/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,1.02712,1.7620,14.1046,0.8899
lof,ucr/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,1.03042,1.6620,13.8142,0.9235
lof,ucr/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,1.0072,1.0053,0.2508,0.0288
lof,ucr/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,1.03832,1.0183,0.9594,0.2201
lof,ucr/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,1.03173,0.9957,-0.2858,0.0238
lof,ucr/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,1.01262,1.0480,2.6096,0.0621
lof,ucr/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033,1.02548,1.0627,3.0909,0.5686
lof,ucr/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,1.01288,1.1100,12.1259,0.7064
lof,ucr/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,1.01553,0.9769,-0.6954,0.0220
lof,ucr/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932,1.06134,1.0401,0.7323,0.0071
lof,ucr/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520,1.06613,1.0740,1.2468,0.0247
lof,ucr/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,1.07223,0.9812,-0.2998,0.0117
lof,ucr/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,1.01136,1.1058,5.6579,0.8324
lof,ucr/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,1.02039,1.0289,1.0527,0.0194
lof,ucr/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085,1.00374,1.1604,16.3841,0.7520
lof,ucr/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085,1.00156,0.9983,-0.3178,0.0162
lof,ucr/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809,1.0054,1.1233,8.1486,0.7451
lof,ucr/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,1.13874,2.1220,8.3129,0.9574
lof,ucr/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,1.23808,0.8320,-0.4126,0.0063
lof,ucr/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,1.21275,0.9690,-0.0879,0.0108
lof,ucr/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800,1.04345,1.2496,4.5024,0.2197
lof,ucr/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180,1.05288,1.4187,6.5537,0.2863
lof,ucr/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200,1.04697,1.2620,4.3913,0.4837
lof,ucr/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,1.01121,1.0871,3.0030,0.1054
lof,ucr/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,1.00089,0.9991,-0.9816,0.0050
lof,ucr/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800,1.05846,4.7216,23.7852,0.6512
lof,ucr/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,1.04211,1.5592,11.1127,0.4162
lof,ucr/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,1.54048,0.9334,-0.3646,0.0125
lof,ucr/076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880,1.03707,1.1845,3.0761,0.1152
lof,ucr/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,1.03206,1.7131,12.8503,0.3232
lof,ucr/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,1.03289,2.8671,26.9603,0.8046
lof,ucr/086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200,1.11625,2.1898,7.0740,0.2396
lof,ucr/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,1.05126,1.0028,0.0142,0.0344
lof,ucr/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985,1.70716,2.1680,2.6532,0.1311
lof,ucr/094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600,1.00641,1.5981,21.5622,0.7556
lof,ucr/096_UCR_Anomaly_NOISEECG4_5000_16900_17100,1.21045,2.4997,19.3870,0.8501
lof,ucr/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,1.04095,1.0126,0.8188,0.0140
lof,ucr/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260,1.06116,1.8689,13.6339,0.4693
lof,ucr/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,1.42222,1.2799,1.5103,0.0819
lof,ucr/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,1.22959,0.7918,-0.5450,0.0040
lof,ucr/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850,1.02423,1.2944,5.8138,0.4210
lof,ucr/110_UCR_Anomaly_2sddb40_35000_56600_56900,1.26126,1.1664,0.3638,0.0256
lof,ucr/112_UCR_Anomaly_BIDMC1_2500_5400_5600,1.0066,1.6351,22.2154,0.7571
lof,ucr/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,1.05876,1.1461,1.5838,0.0490
lof,ucr/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,1.05483,1.0608,0.6587,0.0531
lof,ucr/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,1.05904,1.2432,2.5123,0.1392
lof,ucr/120_UCR_Anomaly_ECG2_15000_16000_16100,1.06991,1.4366,2.0784,0.0822
lof,ucr/122_UCR_Anomaly_ECG3_8000_17000_17100,1.03094,2.1776,17.9669,0.7253
lof,ucr/124_UCR_Anomaly_ECG4_5000_16900_17100,1.24675,2.7915,19.5788,0.8548
lof,ucr/126_UCR_Anomaly_ECG4_8000_17000_17100,1.03079,2.1589,18.1305,0.7362
lof,ucr/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,1.03378,1.8524,15.7314,0.8480
lof,ucr/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,1.04434,1.7431,11.4839,0.8552
lof,ucr/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,1.00605,1.0082,0.4572,0.0277
lof,ucr/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,1.03738,1.0220,1.3026,0.3922
lof,ucr/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,1.03083,0.9998,-0.0223,0.0306
lof,ucr/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,1.01647,1.0525,4.1537,0.6433
lof,ucr/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,1.02548,1.0583,2.9828,0.5609
lof,ucr/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,1.01369,1.1715,19.4807,0.7752
lof,ucr/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,1.018,0.9872,-0.4818,0.0250
lof,ucr/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,1.06043,1.0311,0.5596,0.0063
lof,ucr/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,1.07181,1.0912,1.4558,0.0302
lof,ucr/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,1.07547,0.9717,-0.4315,0.0109
lof,ucr/152_UCR_Anomaly_PowerDemand1_9000_18485_18821,1.01271,1.1068,5.3914,0.8229
lof,ucr/154_UCR_Anomaly_PowerDemand3_16000_23405_23477,1.02118,1.0393,1.3300,0.0228
lof,ucr/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,1.00235,1.1921,40.2333,0.8356
lof,ucr/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,1.00212,0.9994,-0.8868,0.0107
lof,ucr/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,1.00387,1.1394,10.2588,0.8213
lof,ucr/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,1.13909,2.2243,8.4948,0.9535
lof,ucr/164_UCR_Anomaly_apneaecg3_5000_11111_11211,1.25185,0.8278,-0.4129,0.0066
lof,ucr/166_UCR_Anomaly_apneaecg_10000_12240_12308,1.22006,1.0124,0.0335,0.0114
lof,ucr/168_UCR_Anomaly_gait2_22000_46500_46800,1.09481,1.8247,6.8197,0.3307
lof,ucr/170_UCR_Anomaly_gaitHunt1_18500_33070_33180,1.07414,1.6783,4.9845,0.1532
lof,ucr/172_UCR_Anomaly_gaitHunt3_23400_38400_39200,1.06091,1.6422,6.0857,0.6301
lof,ucr/174_UCR_Anomaly_insectEPG2_3700_8000_8025,1.01366,1.2701,8.3373,0.8887
lof,ucr/176_UCR_Anomaly_insectEPG4_1300_6508_6558,1.00111,0.9991,-1.0619,0.0049
lof,ucr/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,1.0507,4.9259,17.9213,0.6256
lof,ucr/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,1.05782,2.2782,12.0346,0.4436
lof,ucr/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,1.58714,0.9171,-0.4409,0.0119
lof,ucr/184_UCR_Anomaly_resperation10_48000_130700_131880,1.05806,1.4429,4.1571,0.2040
lof,ucr/186_UCR_Anomaly_resperation1_100000_110260_110412,1.04665,1.4654,5.1885,0.1103
lof,ucr/192_UCR_Anomaly_s20101mML2_12000_35774_35874,1.03503,3.0145,27.1973,0.8075
lof,ucr/194_UCR_Anomaly_sddb49_20000_67950_68200,1.12284,2.3716,6.5393,0.2386
lof,ucr/196_UCR_Anomaly_sel840mECG2_20000_49370_49740,1.05837,1.0091,0.0400,0.0378
lof,ucr/198_UCR_Anomaly_tiltAPB2_50000_124159_124985,2.48031,2.6604,2.4320,0.1025
lof,ucr/202_UCR_Anomaly_CHARISfive_10411_10998_11028,1.0282,1.1272,2.4705,0.0468
lof,ucr/204_UCR_Anomaly_CHARISfive_12412_15000_15070,1.02292,1.2109,4.8436,0.1636
lof,ucr/206_UCR_Anomaly_CHARISten_25130_29080_29140,1.56255,1.7208,0.2088,0.2516
lof,ucr/208_UCR_Anomaly_CHARISten_5130_27929_27989,1.0111,1.1400,7.8485,0.3158
lof,ucr/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996,1.01751,0.9842,-0.4001,0.0013
lof,ucr/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,1.01345,0.9817,-0.9784,0.0011
lof,ucr/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370,1.29731,0.8803,-0.2626,0.0024
lof,ucr/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,1.09592,1.4420,3.5182,0.0759
lof,ucr/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,1.08943,1.6404,3.5631,0.0585
lof,ucr/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,1.13334,1.3148,1.9403,0.0211
lof,ucr/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,1.46203,1.1228,0.2799,0.0065
lof,ucr/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700,1.26105,2.1178,3.2802,0.1425
lof,ucr/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300,1.06111,2.6056,8.7548,0.2852
lof,ucr/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,1.55977,1.3948,3.5000,0.0583
lof,ucr/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610,1.26615,1.4088,2.6049,0.0605
lof,ucr/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790,1.60632,1.1081,1.0421,0.0258
lof,ucr/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390,1.08794,1.2395,0.7956,0.0106
lof,ucr/238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780,1.27565,1.9906,2.7123,0.0271
lof,ucr/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,1.48608,1.3087,0.2083,0.0122
lof,ucr/244_UCR_Anomaly_tilt12754table_100013_104630_104890,1.38827,1.4472,1.5346,0.0093
lof,ucr/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,1.59573,1.5265,1.1887,0.0085
lof,ucr/248_UCR_Anomaly_weallwalk_2000_4702_4707,1.17367,1.1180,1.3355,0.1167
lof,ucr/250_UCR_Anomaly_weallwalk_2951_7290_7296,1.98371,1.1729,1.0044,0.0323
lof,nasa/E-8,1.0379,1.0105,0.1659,0.2050
lof,nasa/E-10,1.02895,1.3294,8.4080,0.7003
lof,nasa/E-12,1.02768,0.9730,-0.7663,0.0624
lof,nasa/A-1,1.06474,0.9607,-0.6338,0.0123
lof,nasa/P-2,1.04473,0.9811,-0.2921,0.2478
lof,nasa/D-2,1.08142,2.5706,21.4300,0.9720
lof,nasa/D-4,1.0589,0.9857,-0.2639,0.3267
lof,nasa/A-3,1.08138,0.9313,-1.1330,0.0215
lof,nasa/G-1,1.08849,0.9347,-0.9917,0.0143
lof,nasa/D-5,1.058,1.0990,1.7186,0.0592
lof,nasa/D-7,1.05548,1.6279,9.0041,0.8934
lof,nasa/P-4,0.983721,0.9875,-0.2996,0.0899
lof,nasa/T-1,1.00298,1.0021,0.1131,0.1287
lof,nasa/F-2,35.8922,0.0286,-0.0264,0.5797
lof,nasa/T-3,1.27599,19.1831,13.4528,0.2076
lof,nasa/G-6,1.70137,4.5401,6.1494,0.1003
lof,nasa/P-7,1.09596,1.3958,5.3100,0.5352
lof,nasa/A-5,0.999296,1.0002,0.0147,0.0170
lof,nasa/A-7,1.06285,0.9951,-0.0819,0.2958
lof,nasa/A-9,204.058,1.3371,7.7642,0.5466
lof,nasa/M-6,4.84633,29.1761,8.0576,0.9710
lof,nasa/M-2,1.01474,1.0159,0.5136,0.7777
lof,nasa/P-10,1.22855,1.3244,4.2468,0.6587
lof,nasa/T-5,1.04992,1.1436,3.9587,0.9340
lof,nasa/M-3,1.06646,0.9568,-0.7828,0.1069
lof,nasa/M-5,1.09388,1.0001,0.0017,0.1656
lof,nasa/C-1,1.34407,0.9759,-0.1185,0.1960
lof,nasa/F-4,1.2727,1.0970,0.6298,0.0452
lof,nasa/P-14,1.22229,1.2460,3.1530,0.5206
lof,nasa/D-16,1.01265,0.9908,-0.3144,0.2637
lof,smd/machine-1-1,109.842,16.8092,1.5977,0.6303
lof,smd/machine-1-3,1.40948,1.5897,0.5056,0.1006
lof,smd/machine-1-5,15999.3,0.2253,-0.6691,0.0065
lof,smd/machine-1-7,13.55,0.6940,-0.1061,0.2318
lof,smd/machine-2-1,5.32962,2.6793,1.6017,0.3752
lof,smd/machine-2-3,7395.43,1.6175,0.2819,0.0212
lof,smd/machine-2-5,7064.47,0.5834,-0.1864,0.2014
lof,smd/machine-2-7,1205.33,2.2229,1.2682,0.1043
lof,smd/machine-2-9,4466.89,1.4760,0.1832,0.0773
lof,smd/machine-3-10,216.772,1.1437,0.0133,0.1035
lof,smd/machine-3-2,1.85914,1.1824,0.6603,0.2103
lof,smd/machine-3-4,1326.52,0.5220,-0.0896,0.1576
lof,smd/machine-3-6,8.9337,5.8970,3.1510,0.5485
lof,smd/machine-3-8,103.88,0.5265,-0.2907,0.0651
lof,ucr/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620,1.21132,1.2720,0.7246,0.0401
lof,ucr/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900,1.21876,1.3164,0.8213,0.0265
lof,ucr/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,1.07351,1.1920,1.9219,0.0552
lof,ucr/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,1.05909,1.3121,3.1875,0.3031
lof,ucr/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,1.03444,1.7613,5.2539,0.4055
lof,ucr/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,1.02472,1.8315,13.3730,0.7606
lof,ucr/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100,1.04233,1.5173,7.1512,0.1606
lof,ucr/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,1.21828,2.3520,15.7590,0.7308
lof,ucr/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,1.0208,1.2121,6.7234,0.5806
lof,ucr/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,1.01944,1.4841,11.5563,0.8763
lof,ucr/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,1.02908,1.3989,5.9587,0.5657
lof,ucr/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,1.02056,1.2843,6.5554,0.8799
lof,ucr/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,1.03784,1.0194,1.2102,0.0274
lof,ucr/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,1.01926,0.9823,-1.0561,0.0167
lof,ucr/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,1.02746,1.0478,1.7175,0.1842
lof,ucr/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370,1.02653,1.2786,6.5561,0.6220
